brand,model,approx_price_EUR,primary_camera,secondary_camera,WLAN,bluetooth,sensors,colors,internal_memory,release_year,release_month/quarter,removable/non-removable,battery_type,battery_current,display_resolution,display_size,GPRS,EDGE,dimentions,SIM,CPU,Chipset,GPU,memory_card,RAM,GPS,OS,label
51.0,977.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,165.0,12.0,4.0,914.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
51.0,1301.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,165.0,12.0,4.0,967.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
51.0,1300.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,165.0,12.0,4.0,967.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,778.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,21.0,58.0,12.0,4.0,412.0,8.0,25.0,16.0,4.0,19.0,12.0,2.0,63.0,1.0
52.0,778.0,20.0,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,21.0,58.0,12.0,4.0,412.0,8.0,25.0,16.0,4.0,19.0,12.0,2.0,63.0,1.0
52.0,778.0,20.0,14.0,4.0,0.0,8.0,8.0,70.0,127.0,2010.0,9.0,0.0,9.0,0.0,21.0,58.0,12.0,4.0,412.0,8.0,25.0,16.0,4.0,19.0,12.0,2.0,63.0,1.0
52.0,777.0,20.0,14.0,4.0,0.0,8.0,8.0,599.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,12.0,4.0,636.0,9.0,25.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
52.0,409.0,70.0,5.0,4.0,0.0,11.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,82.0,155.0,15.0,7.0,32.0,15.0,37.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,409.0,70.0,5.0,4.0,0.0,11.0,8.0,206.0,127.0,2010.0,9.0,0.0,9.0,0.0,82.0,155.0,15.0,7.0,32.0,15.0,37.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,409.0,70.0,5.0,4.0,0.0,11.0,8.0,192.0,127.0,2010.0,9.0,0.0,9.0,0.0,82.0,155.0,15.0,7.0,32.0,15.0,37.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,775.0,120.0,5.0,4.0,0.0,11.0,3.0,410.0,52.0,2010.0,9.0,0.0,9.0,0.0,101.0,155.0,15.0,7.0,634.0,11.0,37.0,16.0,4.0,50.0,3.0,2.0,63.0,1.0
52.0,603.0,30.0,14.0,4.0,0.0,4.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,15.0,4.0,512.0,4.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,1.0
52.0,603.0,30.0,14.0,4.0,0.0,4.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,15.0,4.0,512.0,4.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,1.0
52.0,603.0,30.0,14.0,4.0,0.0,4.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,15.0,4.0,512.0,4.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,1.0
52.0,597.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,421.0,3.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1069.0,30.0,16.0,4.0,0.0,11.0,8.0,410.0,63.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,15.0,7.0,668.0,11.0,84.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,602.0,50.0,14.0,4.0,0.0,8.0,8.0,599.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,111.0,12.0,4.0,140.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,596.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,413.0,11.0,19.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,596.0,20.0,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,413.0,11.0,19.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,596.0,20.0,14.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,413.0,11.0,19.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,611.0,50.0,16.0,4.0,0.0,11.0,8.0,433.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,15.0,7.0,1489.0,11.0,25.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
52.0,956.0,80.0,3.0,4.0,0.0,11.0,8.0,538.0,52.0,2010.0,9.0,0.0,9.0,0.0,82.0,155.0,12.0,4.0,1445.0,11.0,21.0,22.0,4.0,19.0,3.0,4.0,63.0,1.0
52.0,581.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,12.0,4.0,395.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,581.0,20.0,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,12.0,4.0,395.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,600.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,12.0,4.0,568.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,600.0,20.0,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,12.0,4.0,568.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1548.0,70.0,3.0,4.0,0.0,11.0,3.0,551.0,127.0,2010.0,9.0,0.0,9.0,0.0,97.0,155.0,12.0,4.0,384.0,11.0,84.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,1548.0,70.0,3.0,4.0,0.0,11.0,3.0,10.0,127.0,2010.0,9.0,0.0,9.0,0.0,97.0,155.0,12.0,4.0,384.0,11.0,84.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
52.0,595.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,12.0,4.0,1236.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,594.0,50.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,335.0,4.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,413.0,50.0,3.0,4.0,0.0,6.0,8.0,410.0,124.0,2010.0,9.0,0.0,9.0,0.0,68.0,155.0,15.0,4.0,726.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,601.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,12.0,4.0,637.0,3.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,601.0,30.0,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,12.0,4.0,637.0,3.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,317.0,20.0,14.0,4.0,0.0,8.0,8.0,410.0,70.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,409.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,780.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,100.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,457.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1680.0,162.02877697841726,16.0,4.0,0.0,6.0,8.0,410.0,83.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,15.0,7.0,727.0,11.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
52.0,1079.0,162.02877697841726,5.0,4.0,0.0,4.0,8.0,410.0,16.0,2010.0,9.0,0.0,9.0,0.0,68.0,168.0,12.0,4.0,624.0,11.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
52.0,1078.0,162.02877697841726,3.0,4.0,0.0,4.0,8.0,410.0,121.0,2010.0,9.0,0.0,9.0,0.0,82.0,155.0,12.0,4.0,800.0,11.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
52.0,599.0,50.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,15.0,7.0,511.0,3.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,776.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,12.0,4.0,391.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1580.0,90.0,14.0,4.0,0.0,8.0,8.0,410.0,48.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,12.0,4.0,19.0,11.0,84.0,16.0,4.0,19.0,5.0,1.0,63.0,1.0
52.0,593.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,29.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,462.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,416.0,80.0,3.0,4.0,0.0,11.0,8.0,410.0,119.0,2010.0,9.0,0.0,9.0,0.0,68.0,155.0,15.0,7.0,180.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,592.0,30.0,14.0,4.0,0.0,8.0,8.0,544.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,274.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,608.0,30.0,16.0,4.0,0.0,4.0,8.0,410.0,111.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,343.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,591.0,30.0,14.0,4.0,0.0,15.0,8.0,489.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,353.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,591.0,30.0,14.0,4.0,0.0,15.0,8.0,165.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,353.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,585.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,3.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,1.0,0.0,391.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,584.0,30.0,14.0,4.0,0.0,8.0,8.0,410.0,3.0,2010.0,9.0,0.0,9.0,0.0,12.0,58.0,1.0,0.0,391.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1383.0,162.02877697841726,14.0,4.0,0.0,6.0,8.0,556.0,80.0,2010.0,9.0,0.0,9.0,0.0,39.0,123.0,1.0,0.0,1020.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,69.0,1.0
52.0,587.0,50.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,259.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,386.0,80.0,3.0,4.0,0.0,11.0,8.0,410.0,26.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,1.0,4.0,672.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,223.0,30.0,16.0,4.0,0.0,8.0,8.0,489.0,35.0,2010.0,9.0,0.0,9.0,0.0,50.0,75.0,1.0,4.0,1319.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,224.0,60.0,16.0,4.0,0.0,4.0,8.0,609.0,105.0,2010.0,9.0,0.0,9.0,0.0,68.0,148.0,1.0,0.0,508.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,814.0,70.0,3.0,4.0,0.0,4.0,8.0,489.0,118.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,1.0,0.0,566.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,598.0,40.0,14.0,4.0,0.0,8.0,8.0,410.0,93.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,12.0,4.0,401.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,235.0,90.0,16.0,4.0,0.0,4.0,8.0,609.0,104.0,2010.0,9.0,0.0,9.0,0.0,68.0,148.0,1.0,0.0,508.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,385.0,60.0,16.0,4.0,0.0,4.0,8.0,410.0,26.0,2010.0,9.0,0.0,9.0,0.0,59.0,42.0,1.0,0.0,1459.0,11.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
52.0,381.0,80.0,16.0,4.0,0.0,4.0,8.0,410.0,26.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,1.0,0.0,565.0,11.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
52.0,387.0,70.0,3.0,4.0,0.0,4.0,8.0,410.0,26.0,2010.0,9.0,0.0,9.0,0.0,59.0,123.0,1.0,0.0,1541.0,11.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
52.0,604.0,40.0,14.0,4.0,0.0,13.0,8.0,489.0,35.0,2010.0,9.0,0.0,9.0,0.0,41.0,42.0,12.0,4.0,1468.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,586.0,50.0,14.0,4.0,0.0,8.0,8.0,410.0,3.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,215.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,583.0,40.0,14.0,4.0,0.0,8.0,8.0,489.0,127.0,2010.0,9.0,0.0,9.0,0.0,8.0,58.0,1.0,0.0,30.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,610.0,50.0,16.0,4.0,0.0,4.0,8.0,489.0,122.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,0.0,1429.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,590.0,70.0,14.0,4.0,0.0,8.0,8.0,492.0,127.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,12.0,4.0,318.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,607.0,40.0,16.0,4.0,0.0,15.0,8.0,492.0,111.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,402.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,314.0,40.0,14.0,4.0,0.0,8.0,8.0,410.0,44.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,1431.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,1694.0,80.0,3.0,4.0,0.0,6.0,8.0,410.0,80.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,15.0,6.0,727.0,11.0,84.0,16.0,4.0,59.0,18.0,2.0,63.0,1.0
52.0,612.0,50.0,16.0,4.0,0.0,4.0,8.0,410.0,26.0,2010.0,9.0,0.0,9.0,0.0,52.0,75.0,1.0,4.0,1235.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,605.0,60.0,14.0,4.0,0.0,11.0,8.0,427.0,75.0,2010.0,9.0,0.0,9.0,0.0,31.0,58.0,1.0,4.0,426.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,1476.0,40.0,14.0,4.0,0.0,8.0,8.0,410.0,9.0,2010.0,9.0,0.0,9.0,0.0,31.0,58.0,1.0,4.0,201.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,589.0,30.0,14.0,4.0,0.0,8.0,8.0,489.0,9.0,2010.0,9.0,0.0,9.0,0.0,31.0,58.0,1.0,7.0,331.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,588.0,20.0,14.0,4.0,0.0,8.0,8.0,492.0,9.0,2010.0,9.0,0.0,9.0,0.0,31.0,58.0,1.0,4.0,331.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,437.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,489.0,35.0,2010.0,9.0,0.0,9.0,0.0,33.0,75.0,1.0,4.0,1056.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,233.0,60.0,16.0,4.0,0.0,4.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,233.0,60.0,16.0,4.0,0.0,4.0,8.0,41.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,233.0,60.0,16.0,4.0,0.0,4.0,8.0,194.0,127.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,313.0,90.0,14.0,4.0,0.0,4.0,8.0,410.0,75.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,1297.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,308.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,89.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,526.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1474.0,40.0,14.0,4.0,0.0,8.0,8.0,416.0,56.0,2010.0,9.0,0.0,9.0,0.0,50.0,75.0,1.0,4.0,1268.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,609.0,80.0,16.0,4.0,0.0,15.0,8.0,410.0,18.0,2010.0,9.0,0.0,9.0,0.0,59.0,75.0,1.0,4.0,1328.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,820.0,120.0,5.0,9.0,0.0,8.0,8.0,410.0,32.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,1.0,0.0,1536.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,929.0,40.0,16.0,4.0,0.0,8.0,8.0,410.0,35.0,2010.0,9.0,0.0,9.0,0.0,64.0,58.0,1.0,4.0,123.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,928.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,410.0,35.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,0.0,146.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,805.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,75.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,1298.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,804.0,162.02877697841726,14.0,4.0,0.0,12.0,8.0,410.0,75.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,223.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,312.0,80.0,14.0,4.0,0.0,8.0,8.0,433.0,35.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,1202.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,803.0,120.0,14.0,4.0,0.0,8.0,8.0,410.0,44.0,2010.0,9.0,0.0,9.0,0.0,41.0,75.0,1.0,4.0,1413.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,940.0,80.0,16.0,4.0,0.0,11.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,34.0,75.0,1.0,4.0,1205.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,304.0,120.0,14.0,4.0,0.0,8.0,8.0,556.0,35.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,162.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,302.0,110.0,14.0,4.0,0.0,8.0,8.0,410.0,103.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,146.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,819.0,50.0,5.0,4.0,0.0,4.0,8.0,489.0,80.0,2010.0,9.0,0.0,9.0,0.0,68.0,123.0,15.0,4.0,29.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,248.0,50.0,16.0,4.0,0.0,4.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,248.0,50.0,16.0,4.0,0.0,4.0,8.0,192.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,248.0,50.0,16.0,4.0,0.0,4.0,8.0,155.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,218.0,50.0,16.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,15.0,4.0,1177.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,218.0,50.0,16.0,4.0,0.0,8.0,8.0,192.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,15.0,4.0,1177.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,216.0,40.0,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,15.0,4.0,1178.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1913.0,150.0,5.0,7.0,0.0,4.0,8.0,556.0,22.0,2010.0,9.0,0.0,9.0,0.0,82.0,168.0,1.0,0.0,1404.0,11.0,31.0,16.0,4.0,61.0,14.0,2.0,57.0,1.0
52.0,816.0,80.0,3.0,7.0,0.0,4.0,8.0,410.0,118.0,2010.0,9.0,0.0,9.0,0.0,59.0,123.0,1.0,0.0,1526.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,253.0,50.0,3.0,4.0,0.0,4.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,122.0,1.0,0.0,1416.0,11.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,1.0
52.0,1514.0,70.0,3.0,4.0,5.0,11.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,64.0,123.0,1.0,0.0,31.0,11.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,1.0
52.0,967.0,70.0,16.0,4.0,0.0,8.0,8.0,410.0,9.0,2010.0,9.0,0.0,9.0,0.0,42.0,42.0,1.0,4.0,1358.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,300.0,70.0,14.0,4.0,0.0,8.0,8.0,410.0,35.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,160.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1860.0,162.02877697841726,5.0,7.0,0.0,11.0,8.0,556.0,63.0,2010.0,9.0,0.0,9.0,0.0,52.0,123.0,1.0,4.0,1336.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,429.0,60.0,16.0,4.0,0.0,8.0,8.0,410.0,35.0,2010.0,9.0,0.0,9.0,0.0,25.0,58.0,1.0,4.0,144.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,367.0,70.0,14.0,4.0,0.0,8.0,8.0,513.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1176.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,367.0,70.0,14.0,4.0,0.0,8.0,8.0,12.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1176.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,367.0,70.0,14.0,4.0,0.0,8.0,8.0,231.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1176.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,367.0,70.0,14.0,4.0,0.0,8.0,8.0,80.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1176.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,367.0,70.0,14.0,4.0,0.0,8.0,8.0,62.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1176.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1250.0,290.0,5.0,7.0,0.0,3.0,8.0,528.0,44.0,2010.0,9.0,0.0,9.0,0.0,77.0,155.0,1.0,7.0,377.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,623.0,130.0,3.0,4.0,0.0,11.0,8.0,547.0,46.0,2010.0,9.0,0.0,9.0,0.0,74.0,123.0,1.0,0.0,1397.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
52.0,1796.0,90.0,16.0,4.0,0.0,4.0,8.0,526.0,35.0,2010.0,9.0,0.0,9.0,0.0,52.0,42.0,1.0,4.0,1303.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1795.0,80.0,16.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,54.0,75.0,1.0,4.0,1410.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1795.0,80.0,16.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,54.0,75.0,1.0,4.0,1410.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
52.0,1795.0,80.0,16.0,4.0,0.0,8.0,8.0,177.0,127.0,2010.0,9.0,0.0,9.0,0.0,54.0,75.0,1.0,4.0,1410.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
